Lambda1,Lambda2,Lambda3,Lambda4,Lambda5,Lambda6,Lambda7,Lambda8,Lambda9
-0.6835912372802707,-0.6835912372802704,2.717524255399189,2.7175242553991894,3.6102689568961304,3.6102689568961317,-0.6835912372802707,-0.6835912372802704,2.717524255399189
-0.6822371687613371,-0.6822371687613367,2.717100317445126,2.7171003174451274,3.609406774112959,3.60940677411296,-0.6822371687613371,-0.6822371687613367,2.717100317445126
-0.6810299465710989,-0.6810299465710987,2.7168333613434648,2.716833361343465,3.60852562369198,3.60852562369198,-0.6810299465710989,-0.6810299465710987,2.7168333613434648
-0.6799876973638983,-0.6799876973638976,2.716686359179929,2.7166863591799313,3.607680422163878,3.6076804221638787,-0.6799876973638983,-0.6799876973638976,2.716686359179929
-0.679125363486595,-0.6791253634865947,2.7166229986523236,2.7166229986523236,3.6069222226620843,3.6069222226620847,-0.679125363486595,-0.6791253634865947,2.7166229986523236
-0.678454823636622,-0.6784548236366217,2.7166101699202274,2.716610169920228,3.606295849542553,3.6062958495425557,-0.678454823636622,-0.6784548236366217,2.7166101699202274
-0.6779850162181723,-0.6779850162181716,2.7166201900180726,2.716620190018073,3.605837797987994,3.6058377979879963,-0.6779850162181723,-0.6779850162181716,2.7166201900180726
-0.6777220499780939,-0.6777220499780929,2.716632643792512,2.7166326437925123,3.6055745042144838,3.605574504214485,-0.6777220499780939,-0.6777220499780929,2.716632643792512
-0.6776692891972392,-0.6776692891972385,2.7166357347704335,2.7166357347704335,3.6055210801478954,3.6055210801479003,-0.6776692891972392,-0.6776692891972385,2.7166357347704335
-0.6778274041381827,-0.6778274041381814,2.716627064054192,2.7166270640541925,3.6056805851729923,3.6056805851729963,-0.6778274041381827,-0.6778274041381814,2.716627064054192
-0.6781943814059592,-0.6781943814059574,2.716613788606759,2.71661378860676,3.6060438782483724,3.6060438782483737,-0.6781943814059592,-0.6781943814059574,2.716613788606759
-0.6787654931378115,-0.6787654931378099,2.7166121489168233,2.7166121489168256,3.606590059313069,3.60659005931307,-0.6787654931378115,-0.6787654931378099,2.7166121489168233
-0.679533228258622,-0.6795332282586195,2.7166463957884,2.7166463957884,3.6072874734774034,3.6072874734774034,-0.679533228258622,-0.6795332282586195,2.7166463957884
-0.6804871931758879,-0.6804871931758867,2.716747182428201,2.7167471824282017,3.6080952191997717,3.6080952191997735,-0.6804871931758879,-0.6804871931758867,2.716747182428201
-0.6816139930055309,-0.6816139930055305,2.71694951729541,2.7169495172954106,3.6089650760777667,3.6089650760777703,-0.6816139930055309,-0.6816139930055305,2.71694951729541
-0.6828971075023526,-0.682897107502351,2.7172903928483034,2.717290392848304,3.609843751295407,3.609843751295408,-0.6828971075023526,-0.682897107502351,2.7172903928483034
-0.6843167781343354,-0.6843167781343349,2.7178062145505364,2.7178062145505373,3.6106753368057007,3.6106753368057034,-0.6843167781343354,-0.6843167781343349,2.7178062145505364
-0.6858499240498436,-0.6858499240498419,2.7185301540751055,2.718530154075106,3.6114038710633114,3.6114038710633114,-0.6858499240498436,-0.6858499240498419,2.7185301540751055
-0.687470104956904,-0.6874701049569034,2.7194895425858236,2.7194895425858245,3.6119759074506534,3.6119759074506543,-0.687470104956904,-0.6874701049569034,2.7194895425858236
-0.6891475481417224,-0.6891475481417222,2.7207034069950393,2.7207034069950415,3.6123430037307105,3.6123430037307114,-0.6891475481417224,-0.6891475481417222,2.7207034069950393
-0.6908492550414722,-0.6908492550414718,2.722180237046184,2.7221802370461843,3.612464060098177,3.6124640600981777,-0.6908492550414722,-0.6908492550414718,2.722180237046184
-0.6925392000607937,-0.692539200060792,2.7239160565142297,2.72391605651423,3.6123074452311577,3.6123074452311603,-0.6925392000607937,-0.692539200060792,2.7239160565142297
-0.6941786308456555,-0.6941786308456539,2.7258928597506773,2.725892859750679,3.611852858336703,3.611852858336704,-0.6941786308456555,-0.6941786308456539,2.7258928597506773
-0.6957264752103041,-0.6957264752103028,2.7280774665081964,2.7280774665081973,3.6110928794575785,3.611092879457579,-0.6957264752103041,-0.6957264752103028,2.7280774665081964
-0.6971398555890627,-0.6971398555890618,2.730420843982529,2.7304208439825306,3.610034159981668,3.6100341599816685,-0.6971398555890627,-0.6971398555890618,2.730420843982529
-0.6983747074989406,-0.6983747074989382,2.7328579450159265,2.732857945015928,3.6086982009033197,3.6086982009033206,-0.6983747074989406,-0.6983747074989382,2.7328579450159265
-0.6993864942829388,-0.699386494282937,2.735308114246293,2.7353081142462936,3.6071216593304296,3.6071216593304305,-0.6993864942829388,-0.699386494282937,2.735308114246293
-0.7001310065584767,-0.7001310065584745,2.737676117496621,2.7376761174966218,3.605356116375468,3.605356116375468,-0.7001310065584767,-0.7001310065584745,2.737676117496621
-0.7005652314747968,-0.7005652314747957,2.7398538506256322,2.7398538506256354,3.603467235322135,3.6034672353221353,-0.7005652314747968,-0.7005652314747957,2.7398538506256322
-0.7006482741870472,-0.7006482741870462,2.741722778085462,2.7417227780854625,3.601533242238571,3.6015332422385735,-0.7006482741870472,-0.7006482741870462,2.741722778085462
-0.7003423119234777,-0.7003423119234768,2.7431571335153953,2.7431571335153957,3.5996426770937364,3.5996426770937373,-0.7003423119234777,-0.7003423119234768,2.7431571335153953
-0.69961355964141,-0.6996135596414089,2.7440278799426463,2.7440278799426476,3.5978913968111916,3.5978913968111943,-0.69961355964141,-0.6996135596414089,2.7440278799426463
-0.6984332254760686,-0.6984332254760686,2.7442073723233964,2.744207372323397,3.5963788657408085,3.59637886574081,-0.6984332254760686,-0.6984332254760686,2.7442073723233964
-0.6967784338887021,-0.696778433888701,2.7435745907399727,2.743574590739974,3.595203843148728,3.595203843148729,-0.6967784338887021,-0.696778433888701,2.7435745907399727
-0.6960691044071963,-0.6960691044071956,2.7423059715680305,2.742305971568031,3.595763132839164,3.5957631328391657,-0.6960691044071963,-0.6960691044071956,2.7423059715680305
-0.691988694958948,-0.6919886949589467,2.7394548030497727,2.7394548030497745,3.5942294058116535,3.5942294058116535,-0.691988694958948,-0.6919886949589467,2.7394548030497727
-0.6873526463881187,-0.6873526463881172,2.7352922931352017,2.7352922931352035,3.5934538381308356,3.5934538381308365,-0.6873526463881187,-0.6873526463881172,2.7352922931352017
-0.682151385042823,-0.6821513850428211,2.729673664612155,2.729673664612155,3.59357284952127,3.59357284952127,-0.682151385042823,-0.6821513850428211,2.729673664612155
-0.6763866940272217,-0.676386694027221,2.7225013486927097,2.722501348692712,3.594686993248486,3.5946869932484886,-0.6763866940272217,-0.676386694027221,2.7225013486927097
-0.6700727642003521,-0.6700727642003511,2.7137324847553215,2.7137324847553246,3.5968545025381915,3.5968545025381933,-0.6700727642003521,-0.6700727642003511,2.7137324847553215
-0.6632370160635663,-0.6632370160635651,2.7033832031114433,2.703383203111445,3.6000878249385915,3.600087824938592,-0.6632370160635663,-0.6632370160635651,2.7033832031114433
-0.655920658853633,-0.6559206588536327,2.691529303350902,2.6915293033509022,3.604353498407855,3.604353498407855,-0.655920658853633,-0.6559206588536327,2.691529303350902
-0.6481789537249014,-0.6481789537249004,2.6783034449440084,2.6783034449440093,3.609575219350849,3.60957521935085,-0.6481789537249014,-0.6481789537249004,2.6783034449440084
-0.6400811484517416,-0.6400811484517415,2.663889412648645,2.663889412648645,3.6156395075064633,3.615639507506464,-0.6400811484517416,-0.6400811484517415,2.663889412648645
-0.6317100521480082,-0.6317100521480077,2.648514297643593,2.6485142976435943,3.6224030952786554,3.6224030952786563,-0.6317100521480082,-0.6317100521480077,2.648514297643593
-0.623161220803161,-0.6231612208031597,2.6324395052508573,2.6324395052508573,3.6297011014653826,3.6297011014653835,-0.623161220803161,-0.6231612208031597,2.6324395052508573
-0.6145417288452055,-0.614541728845205,2.6159513920040856,2.615951392004087,3.6373551618547686,3.6373551618547695,-0.6145417288452055,-0.614541728845205,2.6159513920040856
-0.6059685094106659,-0.6059685094106653,2.599352122296157,2.599352122296157,3.6451809091514717,3.6451809091514726,-0.6059685094106659,-0.6059685094106653,2.599352122296157
-0.5975662574520987,-0.597566257452097,2.582951097547642,2.582951097547643,3.652994443436872,3.6529944434368735,-0.5975662574520987,-0.597566257452097,2.582951097547642
-0.5894649059640835,-0.5894649059640832,2.567057107801542,2.5670571078015443,3.6606176535526274,3.6606176535526282,-0.5894649059640835,-0.5894649059640832,2.567057107801542
-0.5817967067591066,-0.5817967067591062,2.55197121616658,2.551971216166581,3.667882410429829,3.6678824104298293,-0.5817967067591066,-0.5817967067591062,2.55197121616658
-0.5746929730073133,-0.5746929730073127,2.537980314521757,2.537980314521757,3.6746337511771157,3.6746337511771165,-0.5746929730073133,-0.5746929730073127,2.537980314521757
-0.5682805699010667,-0.5682805699010633,2.525351272734043,2.5253512727340444,3.68073221804785,3.6807322180478543,-0.5682805699010667,-0.5682805699010633,2.525351272734043
-0.5626782700077375,-0.5626782700077362,2.5143256253847053,2.5143256253847066,3.6860555248643254,3.686055524864327,-0.5626782700077375,-0.5626782700077362,2.5143256253847053
-0.5579931178146827,-0.5579931178146821,2.5051147814588974,2.5051147814588988,3.6904997099570815,3.6904997099570847,-0.5579931178146827,-0.5579931178146821,2.5051147814588974
-0.5543169696051257,-0.5543169696051244,2.4978957881870585,2.4978957881870594,3.6939799105773745,3.6939799105773767,-0.5543169696051257,-0.5543169696051244,2.4978957881870585
-0.5517233859262471,-0.5517233859262467,2.4928077185711723,2.492807718571175,3.6964308665174626,3.6964308665174643,-0.5517233859262471,-0.5517233859262467,2.4928077185711723
-0.5502650509430227,-0.5502650509430219,2.4899487753561176,2.4899487753561202,3.6978072344773683,3.6978072344773723,-0.5502650509430227,-0.5502650509430219,2.4899487753561176
-0.5499718738352734,-0.5499718738352732,2.4893742084477526,2.489374208447753,3.698083771338088,3.6980837713380885,-0.5499718738352734,-0.5499718738352732,2.4893742084477526
-0.5508498922364122,-0.5508498922364115,2.4910951278887756,2.4910951278887765,3.697255424231404,3.6972554242314044,-0.5508498922364122,-0.5508498922364115,2.4910951278887756
-0.552881049230698,-0.5528810492306971,2.495078263750742,2.495078263750743,3.695337347566465,3.695337347566468,-0.552881049230698,-0.5528810492306971,2.495078263750742
-0.5560238586486864,-0.5560238586486858,2.501246683728619,2.5012466837286196,3.6923648509666576,3.6923648509666602,-0.5560238586486864,-0.5560238586486858,2.501246683728619
-0.5602149148823465,-0.560214914882346,2.5094814365979974,2.5094814365979974,3.68839326617719,3.688393266177194,-0.5602149148823465,-0.560214914882346,2.5094814365979974
-0.5653711500633288,-0.5653711500633276,2.5196240531405554,2.5196240531405567,3.6834977041790813,3.6834977041790826,-0.5653711500633288,-0.5653711500633276,2.5196240531405554
-0.5713926991321319,-0.5713926991321308,2.5314798127197777,2.5314798127197786,3.6777726548518235,3.6777726548518253,-0.5713926991321319,-0.5713926991321308,2.5314798127197777
-0.5781662060022665,-0.5781662060022664,2.5448216781586837,2.5448216781586845,3.6713313597323496,3.67133135973235,-0.5781662060022665,-0.5781662060022664,2.5448216781586837
-0.5855683931058665,-0.5855683931058648,2.5593948155522837,2.5593948155522854,3.664304863518115,3.664304863518118,-0.5855683931058665,-0.5855683931058648,2.5593948155522837
-0.5934697210580061,-0.593469721058006,2.574921647155618,2.5749216471556196,3.6568406229035837,3.6568406229035864,-0.5934697210580061,-0.593469721058006,2.574921647155618
-0.6017379820626632,-0.6017379820626624,2.591107428738588,2.5911074287385887,3.6491005249734956,3.6491005249734965,-0.6017379820626632,-0.6017379820626624,2.591107428738588
-0.6102416960029561,-0.6102416960029556,2.6076463880989564,2.607646388098957,3.641258147394819,3.641258147394821,-0.6102416960029561,-0.6102416960029556,2.6076463880989564
-0.6188532076997086,-0.618853207699708,2.624228495169022,2.624228495169023,3.6334950884453585,3.6334950884453594,-0.6188532076997086,-0.618853207699708,2.624228495169022
-0.6274514138522717,-0.6274514138522699,2.6405469393030523,2.640546939303053,3.625996219794262,3.625996219794263,-0.6274514138522717,-0.6274514138522699,2.6405469393030523
-0.6359240758620415,-0.6359240758620403,2.6563063472790427,2.656306347279043,3.61894378468877,3.618943784688771,-0.6359240758620415,-0.6359240758620403,2.6563063472790427
-0.6441696983030984,-0.6441696983030981,2.671231670527793,2.671231670527793,3.6125103927850306,3.612510392785031,-0.6441696983030984,-0.6441696983030981,2.671231670527793
-0.6520989714532508,-0.6520989714532484,2.6850774969708,2.685077496970801,3.6068511546403244,3.6068511546403257,-0.6520989714532508,-0.6520989714532484,2.6850774969708
-0.6596357900296325,-0.6596357900296307,2.697637317146559,2.69763731714656,3.60209543831601,3.602095438316013,-0.6596357900296325,-0.6596357900296307,2.697637317146559
-0.6667178696261536,-0.666717869626153,2.7087520403111065,2.7087520403111074,3.598338973886497,3.5983389738864995,-0.6667178696261536,-0.666717869626153,2.7087520403111065
-0.6732969881699912,-0.6732969881699906,2.718316885486096,2.718316885486096,3.5956372081813908,3.5956372081813917,-0.6732969881699912,-0.6732969881699906,2.718316885486096
-0.6793388829550492,-0.6793388829550487,2.7262857459597822,2.7262857459597822,3.594000841795912,3.5940008417959146,-0.6793388829550492,-0.6793388829550487,2.7262857459597822
-0.6848228353940896,-0.6848228353940891,2.7326723001812594,2.732672300181261,3.5933943075529067,3.5933943075529085,-0.6848228353940896,-0.6848228353940891,2.7326723001812594
-0.6897409763588918,-0.6897409763588903,2.7375475140343477,2.7375475140343504,3.593737578280839,3.5937375782808405,-0.6897409763588918,-0.6897409763588903,2.7375475140343477
-0.6940973454799073,-0.6940973454799055,2.7410336711927608,2.741033671192763,3.594911200558716,3.5949112005587183,-0.6940973454799073,-0.6940973454799055,2.7410336711927608
-0.6979067384932837,-0.697906738493283,2.743295549444351,2.743295549444354,3.5967639706085746,3.5967639706085768,-0.6979067384932837,-0.697906738493283,2.743295549444351
-0.7011933779003838,-0.7011933779003823,2.7445297017221466,2.744529701722147,3.5991223288434484,3.59912232884345,-0.7011933779003838,-0.7011933779003823,2.7445297017221466
-0.7039894439063648,-0.7039894439063645,2.744952925449213,2.7449529254492147,3.601800426410439,3.6018004264104406,-0.7039894439063648,-0.7039894439063645,2.744952925449213
-0.7063335047251238,-0.7063335047251211,2.744790915389184,2.744790915389186,3.6046099076044995,3.604609907604501,-0.7063335047251238,-0.7063335047251211,2.744790915389184
-0.708268887629591,-0.7082688876295901,2.7442678595447294,2.7442678595447294,3.60736868996964,3.607368689969641,-0.708268887629591,-0.7082688876295901,2.7442678595447294
-0.7098420342278615,-0.7098420342278599,2.7435974455135166,2.7435974455135184,3.609908318138553,3.609908318138555,-0.7098420342278615,-0.7098420342278599,2.7435974455135166
-0.7111008849228166,-0.7111008849228156,2.7429754741944783,2.7429754741944805,3.6120797394556976,3.612079739455699,-0.7111008849228166,-0.7111008849228156,2.7429754741944783
-0.712093337908733,-0.7120933379087329,2.7425740745667517,2.742574074566752,3.6137575529953874,3.6137575529953874,-0.712093337908733,-0.7120933379087329,2.7425740745667517
-0.7128658269485119,-0.7128658269485116,2.742537390187448,2.742537390187448,3.6148429055529845,3.6148429055529863,-0.7128658269485119,-0.7128658269485116,2.742537390187448
-0.7134620592271573,-0.7134620592271558,2.742978555359231,2.7429785553592314,3.6152652579349094,3.61526525793491,-0.7134620592271573,-0.7134620592271558,2.742978555359231
-0.713921949604841,-0.7139219496048401,2.743977777047698,2.7439777770476996,3.6149832417722765,3.6149832417722765,-0.713921949604841,-0.7139219496048401,2.743977777047698
-0.7142807805974407,-0.7142807805974405,2.7455813675278393,2.7455813675278398,3.613984791188685,3.6139847911886873,-0.7142807805974407,-0.7142807805974405,2.7455813675278393
-0.7145686086027869,-0.7145686086027854,2.747801616593628,2.7478016165936294,3.612286680988971,3.6122866809889724,-0.7145686086027869,-0.7145686086027854,2.747801616593628
-0.7148099266772546,-0.7148099266772541,2.750617440481812,2.7506174404818124,3.6099335445056284,3.6099335445056293,-0.7148099266772546,-0.7148099266772541,2.750617440481812
