Alpha,Energy,p/797
0.006273525721455458,1.311567422651832,5/797
0.006273525721455458,1.3115674226544236,5/797
0.006273525721455458,1.314827672234159,5/797
0.006273525721455458,1.3174780527682615,5/797
0.006273525721455458,1.3174780527723224,5/797
0.006273525721455458,1.3174780527780885,5/797
0.006273525721455458,1.3174780527839849,5/797
0.006273525721455458,1.3217819329441365,5/797
0.006273525721455458,1.3232526776721987,5/797
0.006273525721455458,1.3232526776956501,5/797
0.006273525721455458,1.3232526777060472,5/797
0.006273525721455458,1.323252677726509,5/797
0.006273525721455458,1.326373007696994,5/797
0.006273525721455458,1.3288916915806206,5/797
0.006273525721455458,1.3288916916170688,5/797
0.006273525721455458,1.328891691667222,5/797
0.006273525721455458,1.3288916917167457,5/797
0.006273525721455458,1.3328962393819517,5/797
0.006273525721455458,1.3343953931681045,5/797
0.006273525721455458,1.3343953933700505,5/797
0.006273525721455458,1.334395393458056,5/797
0.006273525721455458,1.3343953936052833,5/797
0.006273525721455458,1.337374072153142,5/797
0.006273525721455458,1.3397639726695194,5/797
0.006273525721455458,1.33976397296974,5/797
0.006273525721455458,1.3397639733682907,5/797
0.006273525721455458,1.3397639737525366,5/797
0.006273525721455458,1.3434781692399995,5/797
0.006273525721455458,1.344997495282394,5/797
0.006273525721455458,1.3449974968759568,5/797
0.006273525721455458,1.3449974975578805,5/797
0.006273525721455458,1.3449974985200444,5/797
0.006273525721455458,1.3478320583968528,5/797
0.006273525721455458,1.350095883470177,5/797
0.006273525721455458,1.3500958857333996,5/797
0.006273525721455458,1.3500958886112677,5/797
0.006273525721455458,1.3500958913664625,5/797
0.006273525721455458,1.3535279823264907,5/797
0.006273525721455458,1.3550588872488551,5/797
0.006273525721455458,1.3550588987463215,5/797
0.006273525721455458,1.355058903556223,5/797
0.006273525721455458,1.3550589091997327,5/797
0.006273525721455458,1.3577459623755173,5/797
0.006273525721455458,1.3598860665757555,5/797
0.006273525721455458,1.3598860821610768,5/797
0.006273525721455458,1.3598861011114065,5/797
0.006273525721455458,1.3598861192755338,5/797
0.006273525721455458,1.3630433681778535,5/797
0.006273525721455458,1.3645767131958804,5/797
0.006273525721455458,1.364576788730934,5/797
0.006273525721455458,1.3645768197233914,5/797
0.006273525721455458,1.3645768496028536,5/797
0.006273525721455458,1.3671117486802156,5/797
0.006273525721455458,1.369129886310047,5/797
0.006273525721455458,1.369129983702143,5/797
0.006273525721455458,1.369130094509827,5/797
0.006273525721455458,1.369130205801139,5/797
0.006273525721455458,1.372018394899825,5/797
0.006273525721455458,1.3735440955236604,5/797
0.006273525721455458,1.3735445464698706,5/797
0.006273525721455458,1.3735447239445016,5/797
0.006273525721455458,1.3735448600311329,5/797
0.006273525721455458,1.3759209781453468,5/797
0.006273525721455458,1.3778177420526683,5/797
0.006273525721455458,1.3778182948953912,5/797
0.006273525721455458,1.3778189019103506,5/797
0.006273525721455458,1.3778195057732372,5/797
0.006273525721455458,1.3804417560057558,5/797
0.006273525721455458,1.3819475635919027,5/797
0.006273525721455458,1.3819499808956626,5/797
0.006273525721455458,1.3819509289482903,5/797
0.006273525721455458,1.3819514967188,5/797
0.006273525721455458,1.384158608801354,5/797
0.006273525721455458,1.385931468412294,5/797
0.006273525721455458,1.3859342481328258,5/797
0.006273525721455458,1.3859368911103893,5/797
0.006273525721455458,1.3859401275683112,5/797
0.006273525721455458,1.3882933855218453,5/797
0.006273525721455458,1.3897607826212635,5/797
0.006273525721455458,1.3897725423317722,5/797
0.006273525721455458,1.3897764909955799,5/797
0.006273525721455458,1.3897784247359721,5/797
0.006273525721455458,1.391796921659967,5/797
0.006273525721455458,1.3934351560020615,5/797
0.006273525721455458,1.3934477361802586,5/797
0.006273525721455458,1.3934609955545953,5/797
0.006273525721455458,1.3934734361442134,5/797
0.006273525721455458,1.3955395525179528,5/797
0.006273525721455458,1.396926939367174,5/797
0.006273525721455458,1.3969769282490403,5/797
0.006273525721455458,1.3969950017338113,5/797
0.006273525721455458,1.3970002268604589,5/797
0.006273525721455458,1.3987959923353848,5/797
0.006273525721455458,1.400254028823555,5/797
0.006273525721455458,1.4002994787953449,5/797
0.006273525721455458,1.4003333630798755,5/797
0.006273525721455458,1.400394908092564,5/797
0.006273525721455458,1.4020962423499608,5/797
0.006273525721455458,1.4033149247462997,5/797
0.006273525721455458,1.4035088014795378,5/797
0.006273525721455458,1.4035443369825973,5/797
0.006273525721455458,1.4035762990397136,5/797
0.006273525721455458,1.4050065894251544,5/797
0.006273525721455458,1.4062347040243521,5/797
0.006273525721455458,1.4063744095480404,5/797
0.006273525721455458,1.4065640873254028,5/797
0.006273525721455458,1.4066550566421592,5/797
0.006273525721455458,1.407851864915371,5/797
0.006273525721455458,1.408673933190174,5/797
0.006273525721455458,1.4093577495186962,5/797
0.006273525721455458,1.4094249346293244,5/797
0.006273525721455458,1.4094590087627958,5/797
0.006273525721455458,1.4104491345762777,5/797
0.006273525721455458,1.4113102480678394,5/797
0.006273525721455458,1.411535356766061,5/797
0.006273525721455458,1.4117689106186455,5/797
0.006273525721455458,1.4120195026229139,5/797
0.006273525721455458,1.412454030310961,5/797
0.006273525721455458,1.4129713728322049,5/797
0.006273525721455458,1.4141202717311356,5/797
0.006273525721455458,1.4148641621629194,5/797
0.006273525721455458,1.415058305954307,5/797
0.006273525721455458,1.4153602718898048,5/797
0.006273525721455458,1.4158708287508877,5/797
0.006273525721455458,1.4161924696512247,5/797
0.006273525721455458,1.4165129788075763,5/797
0.006273525721455458,1.416540571506032,5/797
0.006273525721455458,1.4168806927859534,5/797
0.006273525721455458,1.4171862143498837,5/797
0.006273525721455458,1.4204064137418548,5/797
0.006273525721455458,1.4205802653662212,5/797
0.006273525721455458,1.420659540369167,5/797
0.006273525721455458,1.4207856547123245,5/797
0.006273525721455458,1.4209905401425895,5/797
0.006273525721455458,1.4211404722035816,5/797
0.006273525721455458,1.4212917516480335,5/797
0.006273525721455458,1.4213103756418701,5/797
0.006273525721455458,1.4214098718268704,5/797
0.006273525721455458,1.4214813146918137,5/797
0.006273525721455458,1.425133823344887,5/797
0.006273525721455458,1.4267794410563313,5/797
0.006273525721455458,1.4268274757988566,5/797
0.006273525721455458,1.426840328592382,5/797
0.006273525721455458,1.426892071174781,5/797
0.006273525721455458,1.4269547131728753,5/797
0.006273525721455458,1.4270032037574683,5/797
0.006273525721455458,1.4270121539807574,5/797
0.006273525721455458,1.4270591689592698,5/797
0.006273525721455458,1.4286003532903082,5/797
0.006273525721455458,1.4332952462773971,5/797
0.006273525721455458,1.4334483947929635,5/797
0.006273525721455458,1.4334608991692073,5/797
0.006273525721455458,1.4334655364733526,5/797
0.006273525721455458,1.433475875808101,5/797
0.006273525721455458,1.4334928417886077,5/797
0.006273525721455458,1.4335042403961624,5/797
0.006273525721455458,1.4335069917519025,5/797
0.006273525721455458,1.4335199927980222,5/797
0.006273525721455458,1.4336786518693225,5/797
0.006273525721455458,1.438741001385272,5/797
0.006273525721455458,1.4405902774414905,5/797
0.006273525721455458,1.4405929906113535,5/797
0.006273525721455458,1.4405936137979967,5/797
0.006273525721455458,1.4405963362687937,5/797
0.006273525721455458,1.4405999082122514,5/797
0.006273525721455458,1.4406026222551687,5/797
0.006273525721455458,1.4406032332813095,5/797
0.006273525721455458,1.4406059406986862,5/797
0.006273525721455458,1.4424365008265583,5/797
0.006273525721455458,1.4474316347152898,5/797
0.006273525721455458,1.4481866643777466,5/797
0.006273525721455458,1.448187180420043,5/797
0.006273525721455458,1.4481872986412403,5/797
0.006273525721455458,1.448187813897431,5/797
0.006273525721455458,1.4481884938828802,5/797
0.006273525721455458,1.4481890092019296,5/797
0.006273525721455458,1.4481891265584703,5/797
0.006273525721455458,1.4481896425148786,5/797
0.006273525721455458,1.449001403401904,5/797
0.006273525721455458,1.454318620686297,5/797
0.006273525721455458,1.4562089569868037,5/797
0.006273525721455458,1.4562090431782848,5/797
0.006273525721455458,1.4562090628407822,5/797
0.006273525721455458,1.4562091490405347,5/797
0.006273525721455458,1.4562092626226903,5/797
0.006273525721455458,1.4562093488148733,5/797
0.006273525721455458,1.4562093684647381,5/797
0.006273525721455458,1.4562094546492659,5/797
0.006273525721455458,1.4580791907105317,5/797
0.006273525721455458,1.463259268815813,5/797
0.006273525721455458,1.464630234587211,5/797
0.006273525721455458,1.4646302472919566,5/797
0.006273525721455458,1.4646302501897743,5/797
0.006273525721455458,1.464630262894269,5/797
0.006273525721455458,1.4646302796369832,5/797
0.006273525721455458,1.4646302923413734,5/797
0.006273525721455458,1.4646302952388495,5/797
0.006273525721455458,1.4646303079434555,5/797
0.006273525721455458,1.4661013224201005,5/797
0.006273525721455458,1.4715597258518263,5/797
0.006273525721455458,1.4734285083527814,5/797
0.006273525721455458,1.4734285100052278,5/797
0.006273525721455458,1.4734285103821105,5/797
0.006273525721455458,1.4734285120345598,5/797
0.006273525721455458,1.4734285142122163,5/797
0.006273525721455458,1.4734285158646634,5/797
0.006273525721455458,1.4734285162415415,5/797
0.006273525721455458,1.4734285178939848,5/797
0.006273525721455458,1.4752717898744936,5/797
0.006273525721455458,1.4805296811111501,5/797
0.006273525721455458,1.4825863406182382,5/797
0.006273525721455458,1.4825863408074649,5/797
0.006273525721455458,1.482586340850623,5/797
0.006273525721455458,1.4825863410398505,5/797
0.006273525721455458,1.4825863412892215,5/797
0.006273525721455458,1.4825863414784486,5/797
0.006273525721455458,1.4825863415216067,5/797
0.006273525721455458,1.482586341710834,5/797
0.006273525721455458,1.4847993782119684,5/797
0.006273525721455458,1.490291947597759,5/797
0.006273525721455458,1.492089791791668,5/797
0.006273525721455458,1.4920897918106575,5/797
0.006273525721455458,1.4920897918149898,5/797
0.006273525721455458,1.4920897918339808,5/797
0.006273525721455458,1.4920897918590075,5/797
0.006273525721455458,1.4920897918779972,5/797
0.006273525721455458,1.492089791882329,5/797
0.006273525721455458,1.4920897919013199,5/797
0.006273525721455458,1.4938585158850568,5/797
0.006273525721455458,1.4990832478942366,5/797
0.006273525721455458,1.5019275371854621,5/797
0.006273525721455458,1.5019275371871208,5/797
0.006273525721455458,1.5019275371874994,5/797
0.006273525721455458,1.5019275371891585,5/797
0.006273525721455458,1.5019275371913432,5/797
0.006273525721455458,1.501927537193002,5/797
0.006273525721455458,1.501927537193381,5/797
0.006273525721455458,1.5019275371950387,5/797
0.006273525721455458,1.505009409899041,5/797
0.006273525721455458,1.510411972390246,5/797
0.006273525721455458,1.5120902372045244,5/797
0.006273525721455458,1.5120902372046479,5/797
0.006273525721455458,1.512090237204676,5/797
0.006273525721455458,1.5120902372048004,5/797
0.006273525721455458,1.5120902372049665,5/797
0.006273525721455458,1.5120902372050906,5/797
0.006273525721455458,1.5120902372051186,5/797
0.006273525721455458,1.5120902372052436,5/797
0.006273525721455458,1.513736653099264,5/797
0.006273525721455458,1.518794060064768,5/797
0.006273525721455458,1.522570095754439,5/797
0.006273525721455458,1.5225700957544472,5/797
0.006273525721455458,1.522570095754449,5/797
0.006273525721455458,1.5225700957544568,5/797
0.006273525721455458,1.5225700957544688,5/797
0.006273525721455458,1.5225700957544757,5/797
0.006273525721455458,1.5225700957544774,5/797
0.006273525721455458,1.5225700957544865,5/797
0.006273525721455458,1.5267128500524632,5/797
0.006273525721455458,1.531857518652953,5/797
0.006273525721455458,1.5333605442235314,5/797
0.006273525721455458,1.533360544223532,5/797
0.006273525721455458,1.533360544223534,5/797
0.006273525721455458,1.5333605442235347,5/797
0.006273525721455458,1.533360544223535,5/797
0.006273525721455458,1.5333605442235354,5/797
0.006273525721455458,1.5333605442235365,5/797
0.006273525721455458,1.533360544223537,5/797
0.006273525721455458,1.534829577638459,5/797
0.006273525721455458,1.5395347698491177,5/797
0.006273525721455458,1.544456009232527,5/797
0.006273525721455458,1.5444560092325281,5/797
0.006273525721455458,1.5444560092325281,5/797
0.006273525721455458,1.5444560092325286,5/797
0.006273525721455458,1.5444560092325292,5/797
0.006273525721455458,1.54445600923253,5/797
0.006273525721455458,1.54445600923253,5/797
0.006273525721455458,1.5444560092325306,5/797
0.006273525721455458,1.5499780549081144,5/797
0.006273525721455458,1.5545991605374245,5/797
0.006273525721455458,1.5558517377150476,5/797
0.006273525721455458,1.555851737715049,5/797
0.006273525721455458,1.5558517377150494,5/797
0.006273525721455458,1.5558517377150494,5/797
0.006273525721455458,1.5558517377150496,5/797
0.006273525721455458,1.5558517377150507,5/797
0.006273525721455458,1.5558517377150514,5/797
0.006273525721455458,1.5558517377150514,5/797
0.006273525721455458,1.5570686781107235,5/797
0.006273525721455458,1.5611301822175367,5/797
0.006273525721455458,1.5675436623612127,5/797
0.006273525721455458,1.5675436623612136,5/797
0.006273525721455458,1.5675436623612138,5/797
0.006273525721455458,1.567543662361214,5/797
0.006273525721455458,1.5675436623612147,5/797
0.006273525721455458,1.5675436623612151,5/797
0.006273525721455458,1.5675436623612158,5/797
0.006273525721455458,1.5675436623612164,5/797
0.006273525721455458,1.5750945362131696,5/797
0.006273525721455458,1.57865792484902,5/797
0.006273525721455458,1.579528296211211,5/797
0.006273525721455458,1.5795282962112116,5/797
0.006273525721455458,1.5795282962112118,5/797
0.006273525721455458,1.579528296211212,5/797
0.006273525721455458,1.579528296211212,5/797
0.006273525721455458,1.579528296211213,5/797
0.006273525721455458,1.5795282962112145,5/797
0.006273525721455458,1.5795282962112163,5/797
0.006273525721455458,1.5803624894289465,5/797
0.006273525721455458,1.5832195119916999,5/797
0.006273525721455458,1.5918026487715022,5/797
0.006273525721455458,1.5918026487715025,5/797
0.006273525721455458,1.591802648771504,5/797
0.006273525721455458,1.5918026487715047,5/797
0.006273525721455458,1.591802648771505,5/797
0.006273525721455458,1.5918026487715051,5/797
0.006273525721455458,1.591802648771506,5/797
0.006273525721455458,1.591802648771507,5/797
0.006273525721455458,1.718542335199466,5/797
0.0075282308657465494,-0.04304100900868736,6/797
0.0075282308657465494,-0.043027664816929545,6/797
0.0075282308657465494,-0.043027664816927755,6/797
0.0075282308657465494,-0.04302766481692646,6/797
0.0075282308657465494,-0.0430276648169263,6/797
0.0075282308657465494,-0.04302766481692567,6/797
0.0075282308657465494,-0.013287245175545425,6/797
0.0075282308657465494,-0.01328697195147076,6/797
0.0075282308657465494,-0.01328697195146962,6/797
0.0075282308657465494,-0.01328697195146852,6/797
0.0075282308657465494,-0.013286971951468355,6/797
0.0075282308657465494,-0.013286971951468099,6/797
0.0075282308657465494,0.016041403122633958,6/797
0.0075282308657465494,0.016047620603666095,6/797
0.0075282308657465494,0.016047620603666445,6/797
0.0075282308657465494,0.016047620603666556,6/797
0.0075282308657465494,0.016047620603666615,6/797
0.0075282308657465494,0.016047620603667413,6/797
0.0075282308657465494,0.04497940905315299,6/797
0.0075282308657465494,0.04497980955143208,6/797
0.0075282308657465494,0.04497980955143428,6/797
0.0075282308657465494,0.0449798095514343,6/797
0.0075282308657465494,0.044979809551435816,6/797
0.0075282308657465494,0.04497980955143774,6/797
0.0075282308657465494,0.07350893256618216,6/797
0.0075282308657465494,0.07351326629253453,6/797
0.0075282308657465494,0.07351326629253516,6/797
0.0075282308657465494,0.07351326629253625,6/797
0.0075282308657465494,0.07351326629253667,6/797
0.0075282308657465494,0.07351326629253746,6/797
0.0075282308657465494,0.10165114793836125,6/797
0.0075282308657465494,0.1016516370367159,6/797
0.0075282308657465494,0.10165163703671609,6/797
0.0075282308657465494,0.10165163703671884,6/797
0.0075282308657465494,0.10165163703671894,6/797
0.0075282308657465494,0.10165163703671973,6/797
0.0075282308657465494,0.12939519743436864,6/797
0.0075282308657465494,0.12939854291224234,6/797
0.0075282308657465494,0.12939854291224442,6/797
0.0075282308657465494,0.12939854291224506,6/797
0.0075282308657465494,0.1293985429122463,6/797
0.0075282308657465494,0.1293985429122473,6/797
0.0075282308657465494,0.15675702273339562,6/797
0.0075282308657465494,0.15675758007347887,6/797
0.0075282308657465494,0.15675758007347945,6/797
0.0075282308657465494,0.15675758007347979,6/797
0.0075282308657465494,0.1567575800734818,6/797
0.0075282308657465494,0.15675758007348228,6/797
0.0075282308657465494,0.18372961794220707,6/797
0.0075282308657465494,0.18373231980643537,6/797
0.0075282308657465494,0.18373231980643548,6/797
0.0075282308657465494,0.1837323198064356,6/797
0.0075282308657465494,0.1837323198064361,6/797
0.0075282308657465494,0.18373231980643687,6/797
0.0075282308657465494,0.2103256963690251,6/797
0.0075282308657465494,0.2103263086322908,6/797
0.0075282308657465494,0.21032630863229165,6/797
0.0075282308657465494,0.21032630863229165,6/797
0.0075282308657465494,0.2103263086322917,6/797
0.0075282308657465494,0.2103263086322945,6/797
0.0075282308657465494,0.2365408331783107,6/797
0.0075282308657465494,0.236543068408699,6/797
0.0075282308657465494,0.2365430684087,6/797
0.0075282308657465494,0.2365430684087004,6/797
0.0075282308657465494,0.23654306840870112,6/797
0.0075282308657465494,0.23654306840870193,6/797
0.0075282308657465494,0.26238543895190053,6/797
0.0075282308657465494,0.26238609642885324,6/797
0.0075282308657465494,0.2623860964288536,6/797
0.0075282308657465494,0.26238609642885496,6/797
0.0075282308657465494,0.26238609642885596,6/797
0.0075282308657465494,0.26238609642885674,6/797
0.0075282308657465494,0.28785699083349636,6/797
0.0075282308657465494,0.2878588655181202,6/797
0.0075282308657465494,0.28785886551812145,6/797
0.0075282308657465494,0.2878588655181241,6/797
0.0075282308657465494,0.2878588655181245,6/797
0.0075282308657465494,0.2878588655181252,6/797
0.0075282308657465494,0.3129641289879479,6/797
0.0075282308657465494,0.31296482412820015,6/797
0.0075282308657465494,0.3129648241282009,6/797
0.0075282308657465494,0.312964824128203,6/797
0.0075282308657465494,0.3129648241282036,6/797
0.0075282308657465494,0.3129648241282041,6/797
0.0075282308657465494,0.3377058121834328,6/797
0.0075282308657465494,0.33770739642862024,6/797
0.0075282308657465494,0.3377073964286203,6/797
0.0075282308657465494,0.33770739642862097,6/797
0.0075282308657465494,0.337707396428621,6/797
0.0075282308657465494,0.3377073964286216,6/797
0.0075282308657465494,0.36208925571870004,6/797
0.0075282308657465494,0.36208998239546913,6/797
0.0075282308657465494,0.36208998239547047,6/797
0.0075282308657465494,0.3620899823954706,6/797
0.0075282308657465494,0.36208998239547063,6/797
0.0075282308657465494,0.3620899823954724,6/797
0.0075282308657465494,0.3861146145364413,6/797
0.0075282308657465494,0.3861159578971949,6/797
0.0075282308657465494,0.38611595789719694,6/797
0.0075282308657465494,0.3861159578971971,6/797
0.0075282308657465494,0.3861159578971974,6/797
0.0075282308657465494,0.38611595789719744,6/797
0.0075282308657465494,0.4097879216869947,6/797
0.0075282308657465494,0.40978867477730146,6/797
0.0075282308657465494,0.4097886747773029,6/797
0.0075282308657465494,0.40978867477730424,6/797
0.0075282308657465494,0.4097886747773048,6/797
0.0075282308657465494,0.40978867477730524,6/797
0.0075282308657465494,0.4331103216581818,6/797
0.0075282308657465494,0.43311146093379577,6/797
0.0075282308657465494,0.43311146093379577,6/797
0.0075282308657465494,0.43311146093379727,6/797
0.0075282308657465494,0.4331114609337975,6/797
0.0075282308657465494,0.43311146093379865,6/797
0.0075282308657465494,0.45608684527083804,6/797
0.0075282308657465494,0.4560876203951496,6/797
0.0075282308657465494,0.45608762039515044,6/797
0.0075282308657465494,0.45608762039515177,6/797
0.0075282308657465494,0.45608762039515316,6/797
0.0075282308657465494,0.4560876203951554,6/797
0.0075282308657465494,0.47871946982579866,6/797
0.0075282308657465494,0.4787204333926361,6/797
0.0075282308657465494,0.47872043339263654,6/797
0.0075282308657465494,0.47872043339263687,6/797
0.0075282308657465494,0.4787204333926379,6/797
0.0075282308657465494,0.47872043339263853,6/797
0.0075282308657465494,0.5010123630783186,6/797
0.0075282308657465494,0.5010131564287342,6/797
0.0075282308657465494,0.5010131564287366,6/797
0.0075282308657465494,0.5010131564287371,6/797
0.0075282308657465494,0.5010131564287374,6/797
0.0075282308657465494,0.501013156428738,6/797
0.0075282308657465494,0.5229682119423595,6/797
0.0075282308657465494,0.5229690223414634,6/797
0.0075282308657465494,0.522969022341464,6/797
0.0075282308657465494,0.5229690223414647,6/797
0.0075282308657465494,0.5229690223414649,6/797
0.0075282308657465494,0.5229690223414656,6/797
0.0075282308657465494,0.5445904321429331,6/797
0.0075282308657465494,0.5445912403642602,6/797
0.0075282308657465494,0.544591240364261,6/797
0.0075282308657465494,0.5445912403642619,6/797
0.0075282308657465494,0.5445912403642628,6/797
0.0075282308657465494,0.544591240364264,6/797
0.0075282308657465494,0.5658823206094007,6/797
0.0075282308657465494,0.5658829961812536,6/797
0.0075282308657465494,0.5658829961812553,6/797
0.0075282308657465494,0.5658829961812559,6/797
0.0075282308657465494,0.5658829961812567,6/797
0.0075282308657465494,0.5658829961812586,6/797
0.0075282308657465494,0.5868466318733491,6/797
0.0075282308657465494,0.5868474519775162,6/797
0.0075282308657465494,0.5868474519775181,6/797
0.0075282308657465494,0.5868474519775182,6/797
0.0075282308657465494,0.5868474519775185,6/797
0.0075282308657465494,0.5868474519775185,6/797
0.0075282308657465494,0.6074871905188592,6/797
0.0075282308657465494,0.6074877464840157,6/797
0.0075282308657465494,0.6074877464840157,6/797
0.0075282308657465494,0.6074877464840159,6/797
0.0075282308657465494,0.6074877464840176,6/797
0.0075282308657465494,0.6074877464840185,6/797
0.0075282308657465494,0.6278061657143715,6/797
0.0075282308657465494,0.6278069950168979,6/797
0.0075282308657465494,0.627806995016899,6/797
0.0075282308657465494,0.6278069950168998,6/797
0.0075282308657465494,0.6278069950169002,6/797
0.0075282308657465494,0.6278069950169005,6/797
0.0075282308657465494,0.6478078403101397,6/797
0.0075282308657465494,0.6478082895106867,6/797
0.0075282308657465494,0.6478082895106895,6/797
0.0075282308657465494,0.6478082895106896,6/797
0.0075282308657465494,0.6478082895106898,6/797
0.0075282308657465494,0.6478082895106907,6/797
0.0075282308657465494,0.6674938624734279,6/797
0.0075282308657465494,0.667494698544987,6/797
0.0075282308657465494,0.6674946985449894,6/797
0.0075282308657465494,0.6674946985449902,6/797
0.0075282308657465494,0.6674946985449917,6/797
0.0075282308657465494,0.6674946985449928,6/797
0.0075282308657465494,0.6868689139396937,6/797
0.0075282308657465494,0.6868692673642156,6/797
0.0075282308657465494,0.6868692673642165,6/797
0.0075282308657465494,0.6868692673642168,6/797
0.0075282308657465494,0.6868692673642176,6/797
0.0075282308657465494,0.6868692673642185,6/797
0.0075282308657465494,0.7059341772611779,6/797
0.0075282308657465494,0.7059350178898355,6/797
0.0075282308657465494,0.7059350178898359,6/797
0.0075282308657465494,0.7059350178898366,6/797
0.0075282308657465494,0.7059350178898369,6/797
0.0075282308657465494,0.7059350178898383,6/797
0.0075282308657465494,0.7246946815592854,6/797
0.0075282308657465494,0.724694948724564,6/797
0.0075282308657465494,0.7246949487245655,6/797
0.0075282308657465494,0.7246949487245656,6/797
0.0075282308657465494,0.7246949487245659,6/797
0.0075282308657465494,0.7246949487245664,6/797
0.0075282308657465494,0.7431511919867201,6/797
0.0075282308657465494,0.7431520351479077,6/797
0.0075282308657465494,0.7431520351479078,6/797
0.0075282308657465494,0.7431520351479082,6/797
0.0075282308657465494,0.7431520351479087,6/797
0.0075282308657465494,0.743152035147909,6/797
0.0075282308657465494,0.761309039867306,6/797
0.0075282308657465494,0.7613092291023614,6/797
0.0075282308657465494,0.7613092291023622,6/797
0.0075282308657465494,0.761309229102363,6/797
0.0075282308657465494,0.7613092291023639,6/797
0.0075282308657465494,0.7613092291023648,6/797
0.0075282308657465494,0.7791686153373345,6/797
0.0075282308657465494,0.7791694591695674,6/797
0.0075282308657465494,0.7791694591695683,6/797
0.0075282308657465494,0.7791694591695684,6/797
0.0075282308657465494,0.7791694591695696,6/797
0.0075282308657465494,0.7791694591695705,6/797
0.0075282308657465494,0.7967355118738048,6/797
0.0075282308657465494,0.7967356305355678,6/797
0.0075282308657465494,0.7967356305355685,6/797
0.0075282308657465494,0.7967356305355693,6/797
0.0075282308657465494,0.7967356305355696,6/797
0.0075282308657465494,0.7967356305355702,6/797
0.0075282308657465494,0.8140097821593616,6/797
0.0075282308657465494,0.8140106249443271,6/797
0.0075282308657465494,0.8140106249443272,6/797
0.0075282308657465494,0.8140106249443281,6/797
0.0075282308657465494,0.8140106249443281,6/797
0.0075282308657465494,0.8140106249443291,6/797
0.0075282308657465494,0.8309972459984807,6/797
0.0075282308657465494,0.8309973006384992,6/797
0.0075282308657465494,0.830997300638501,6/797
0.0075282308657465494,0.830997300638501,6/797
0.0075282308657465494,0.8309973006385029,6/797
0.0075282308657465494,0.8309973006385039,6/797
0.0075282308657465494,0.8476976521404866,6/797
0.0075282308657465494,0.8476984922864196,6/797
0.0075282308657465494,0.8476984922864209,6/797
0.0075282308657465494,0.8476984922864217,6/797
0.0075282308657465494,0.8476984922864229,6/797
0.0075282308657465494,0.847698492286423,6/797
0.0075282308657465494,0.8641170108940511,6/797
0.0075282308657465494,0.8641170108940511,6/797
0.0075282308657465494,0.8641170108940521,6/797
0.0075282308657465494,0.8641170108940532,6/797
0.0075282308657465494,0.8641170108940536,6/797
0.0075282308657465494,0.8641170143986545,6/797
0.0075282308657465494,0.8802548076729869,6/797
0.0075282308657465494,0.8802556437007028,6/797
0.0075282308657465494,0.8802556437007043,6/797
0.0075282308657465494,0.8802556437007044,6/797
0.0075282308657465494,0.8802556437007046,6/797
0.0075282308657465494,0.8802556437007049,6/797
0.0075282308657465494,0.8961171540569366,6/797
0.0075282308657465494,0.8961171540569375,6/797
0.0075282308657465494,0.8961171540569377,6/797
0.0075282308657465494,0.8961171540569391,6/797
0.0075282308657465494,0.8961171540569399,6/797
0.0075282308657465494,0.8961172103991103,6/797
0.0075282308657465494,0.9117034507522708,6/797
0.0075282308657465494,0.911704281283197,6/797
0.0075282308657465494,0.9117042812831995,6/797
0.0075282308657465494,0.911704281283201,6/797
0.0075282308657465494,0.9117042812832018,6/797
0.0075282308657465494,0.9117042812832018,6/797
0.0075282308657465494,0.9270197405072834,6/797
0.0075282308657465494,0.9270197405072844,6/797
0.0075282308657465494,0.9270197405072863,6/797
0.0075282308657465494,0.9270197405072869,6/797
0.0075282308657465494,0.9270197405072869,6/797
0.0075282308657465494,0.9270198448657468,6/797
0.0075282308657465494,0.9420653987328457,6/797
0.0075282308657465494,0.9420662224787393,6/797
0.0075282308657465494,0.9420662224787414,6/797
0.0075282308657465494,0.9420662224787417,6/797
0.0075282308657465494,0.9420662224787423,6/797
0.0075282308657465494,0.9420662224787425,6/797
0.0075282308657465494,0.9568463933580006,6/797
0.0075282308657465494,0.9568463933580008,6/797
0.0075282308657465494,0.9568463933580025,6/797
0.0075282308657465494,0.9568463933580026,6/797
0.0075282308657465494,0.9568463933580034,6/797
0.0075282308657465494,0.9568465413283114,6/797
0.0075282308657465494,0.9713620787238761,6/797
0.0075282308657465494,0.9713628944777933,6/797
0.0075282308657465494,0.9713628944777951,6/797
0.0075282308657465494,0.9713628944777963,6/797
0.0075282308657465494,0.9713628944777963,6/797
0.0075282308657465494,0.9713628944777969,6/797
0.0075282308657465494,0.9856183420741182,6/797
0.0075282308657465494,0.9856183420741197,6/797
0.0075282308657465494,0.9856183420741202,6/797
0.0075282308657465494,0.9856183420741215,6/797
0.0075282308657465494,0.9856183420741219,6/797
0.0075282308657465494,0.9856185296116392,6/797
0.0075282308657465494,0.9996145203553981,6/797
0.0075282308657465494,0.9996153269837402,6/797
0.0075282308657465494,0.9996153269837414,6/797
0.0075282308657465494,0.9996153269837423,6/797
0.0075282308657465494,0.9996153269837427,6/797
0.0075282308657465494,0.9996153269837433,6/797
0.0075282308657465494,1.0133564143047882,6/797
0.0075282308657465494,1.0133564143047884,6/797
0.0075282308657465494,1.0133564143047886,6/797
0.0075282308657465494,1.0133564143047897,6/797
0.0075282308657465494,1.0133564143047904,6/797
0.0075282308657465494,1.0133566376769545,6/797
